3.900000000000000000e+01,6.100000000000000000e+01
5.020000000000000284e+01,4.979999999999999716e+01
4.079999999999999716e+01,5.920000000000000284e+01
4.170000000000000284e+01,5.829999999999999716e+01
2.830000000000000071e+01,7.170000000000000284e+01
3.779999999999999716e+01,6.220000000000000284e+01
3.779999999999999716e+01,6.220000000000000284e+01
4.929999999999999716e+01,5.070000000000000284e+01
5.079999999999999716e+01,4.920000000000000284e+01
4.839999999999999858e+01,5.160000000000000142e+01
5.329999999999999716e+01,4.670000000000000284e+01
4.920000000000000284e+01,5.079999999999999716e+01
3.679999999999999716e+01,6.320000000000000284e+01
4.729999999999999716e+01,5.270000000000000284e+01
4.889999999999999858e+01,5.110000000000000142e+01
4.760000000000000142e+01,5.239999999999999858e+01
3.479999999999999716e+01,6.520000000000000284e+01
4.720000000000000284e+01,5.279999999999999716e+01
4.750000000000000000e+01,5.250000000000000000e+01
5.839999999999999858e+01,4.160000000000000142e+01
6.050000000000000000e+01,3.950000000000000000e+01
7.090000000000000568e+01,2.910000000000000142e+01
6.950000000000000000e+01,3.050000000000000000e+01
6.590000000000000568e+01,3.410000000000000142e+01
7.229999999999999716e+01,2.769999999999999929e+01
6.850000000000000000e+01,3.150000000000000000e+01
5.900000000000000000e+01,4.100000000000000000e+01
5.629999999999999716e+01,4.370000000000000284e+01
4.410000000000000142e+01,5.589999999999999858e+01
5.210000000000000142e+01,4.789999999999999858e+01
5.360000000000000142e+01,4.639999999999999858e+01
6.579999999999999716e+01,3.420000000000000284e+01
6.770000000000000284e+01,3.229999999999999716e+01
6.550000000000000000e+01,3.450000000000000000e+01
6.729999999999999716e+01,3.270000000000000284e+01
6.429999999999999716e+01,3.570000000000000284e+01
5.310000000000000142e+01,4.689999999999999858e+01
6.210000000000000142e+01,3.789999999999999858e+01
4.489999999999999858e+01,5.510000000000000142e+01
5.389999999999999858e+01,4.610000000000000142e+01
5.479999999999999716e+01,4.520000000000000284e+01
6.729999999999999716e+01,3.270000000000000284e+01
7.220000000000000284e+01,2.780000000000000071e+01
6.890000000000000568e+01,3.110000000000000142e+01
7.040000000000000568e+01,2.960000000000000142e+01
8.190000000000000568e+01,1.810000000000000142e+01
7.859999999999999432e+01,2.139999999999999858e+01
8.070000000000000284e+01,1.930000000000000071e+01
9.209999999999999432e+01,7.900000000000000355e+00
9.240000000000000568e+01,7.599999999999999645e+00
8.629999999999999716e+01,1.369999999999999929e+01
9.070000000000000284e+01,9.300000000000000711e+00
9.259999999999999432e+01,7.400000000000000355e+00
8.950000000000000000e+01,1.050000000000000000e+01
7.890000000000000568e+01,2.110000000000000142e+01
8.000000000000000000e+01,2.000000000000000000e+01
8.429999999999999716e+01,1.569999999999999929e+01
8.520000000000000284e+01,1.480000000000000071e+01
7.309999999999999432e+01,2.689999999999999858e+01
6.720000000000000284e+01,3.279999999999999716e+01
6.790000000000000568e+01,3.210000000000000142e+01
5.710000000000000142e+01,4.289999999999999858e+01
6.020000000000000284e+01,3.979999999999999716e+01
5.020000000000000284e+01,4.979999999999999716e+01
5.610000000000000142e+01,4.389999999999999858e+01
6.339999999999999858e+01,3.660000000000000142e+01
4.910000000000000142e+01,5.089999999999999858e+01
6.289999999999999858e+01,3.710000000000000142e+01
5.879999999999999716e+01,4.120000000000000284e+01
6.139999999999999858e+01,3.860000000000000142e+01
6.229999999999999716e+01,3.770000000000000284e+01
5.320000000000000284e+01,4.679999999999999716e+01
6.050000000000000000e+01,3.950000000000000000e+01
6.389999999999999858e+01,3.610000000000000142e+01
6.490000000000000568e+01,3.510000000000000142e+01
6.950000000000000000e+01,3.050000000000000000e+01
6.350000000000000000e+01,3.650000000000000000e+01
7.140000000000000568e+01,2.860000000000000142e+01
7.120000000000000284e+01,2.880000000000000071e+01
7.650000000000000000e+01,2.350000000000000000e+01
7.840000000000000568e+01,2.160000000000000142e+01
8.570000000000000284e+01,1.430000000000000071e+01
8.390000000000000568e+01,1.610000000000000142e+01
8.479999999999999716e+01,1.519999999999999929e+01
8.450000000000000000e+01,1.550000000000000000e+01
8.640000000000000568e+01,1.359999999999999964e+01
8.420000000000000284e+01,1.580000000000000071e+01
