5.920000000000000284e+01,4.079999999999999716e+01
5.039999999999999858e+01,4.960000000000000142e+01
5.800000000000000000e+01,4.200000000000000000e+01
6.089999999999999858e+01,3.910000000000000142e+01
6.000000000000000000e+01,4.000000000000000000e+01
6.370000000000000284e+01,3.629999999999999716e+01
6.479999999999999716e+01,3.520000000000000284e+01
6.170000000000000284e+01,3.829999999999999716e+01
5.329999999999999716e+01,4.670000000000000284e+01
5.000000000000000000e+01,5.000000000000000000e+01
3.960000000000000142e+01,6.039999999999999858e+01
5.370000000000000284e+01,4.629999999999999716e+01
3.960000000000000142e+01,6.039999999999999858e+01
4.010000000000000142e+01,5.989999999999999858e+01
3.810000000000000142e+01,6.189999999999999858e+01
5.320000000000000284e+01,4.679999999999999716e+01
5.539999999999999858e+01,4.460000000000000142e+01
6.479999999999999716e+01,3.520000000000000284e+01
6.650000000000000000e+01,3.350000000000000000e+01
7.579999999999999716e+01,2.419999999999999929e+01
6.690000000000000568e+01,3.310000000000000142e+01
7.629999999999999716e+01,2.369999999999999929e+01
7.570000000000000284e+01,2.430000000000000071e+01
7.370000000000000284e+01,2.630000000000000071e+01
7.520000000000000284e+01,2.480000000000000071e+01
6.459999999999999432e+01,3.539999999999999858e+01
7.420000000000000284e+01,2.580000000000000071e+01
7.620000000000000284e+01,2.380000000000000071e+01
8.270000000000000284e+01,1.730000000000000071e+01
8.390000000000000568e+01,1.610000000000000142e+01
7.690000000000000568e+01,2.310000000000000142e+01
8.579999999999999716e+01,1.419999999999999929e+01
7.550000000000000000e+01,2.450000000000000000e+01
7.529999999999999716e+01,2.469999999999999929e+01
7.140000000000000568e+01,2.860000000000000142e+01
7.700000000000000000e+01,2.300000000000000000e+01
8.170000000000000284e+01,1.830000000000000071e+01
7.779999999999999716e+01,2.219999999999999929e+01
6.900000000000000000e+01,3.100000000000000000e+01
7.640000000000000568e+01,2.360000000000000142e+01
6.859999999999999432e+01,3.139999999999999858e+01
6.900000000000000000e+01,3.100000000000000000e+01
6.800000000000000000e+01,3.200000000000000000e+01
7.890000000000000568e+01,2.110000000000000142e+01
7.729999999999999716e+01,2.269999999999999929e+01
8.000000000000000000e+01,2.000000000000000000e+01
7.350000000000000000e+01,2.650000000000000000e+01
7.179999999999999716e+01,2.819999999999999929e+01
7.179999999999999716e+01,2.819999999999999929e+01
7.170000000000000284e+01,2.830000000000000071e+01
6.350000000000000000e+01,3.650000000000000000e+01
6.339999999999999858e+01,3.660000000000000142e+01
6.400000000000000000e+01,3.600000000000000000e+01
6.540000000000000568e+01,3.460000000000000142e+01
7.290000000000000568e+01,2.710000000000000142e+01
7.300000000000000000e+01,2.700000000000000000e+01
6.620000000000000284e+01,3.379999999999999716e+01
7.270000000000000284e+01,2.730000000000000071e+01
7.320000000000000284e+01,2.680000000000000071e+01
7.540000000000000568e+01,2.460000000000000142e+01
7.700000000000000000e+01,2.300000000000000000e+01
8.090000000000000568e+01,1.910000000000000142e+01
8.140000000000000568e+01,1.860000000000000142e+01
8.920000000000000284e+01,1.080000000000000071e+01
8.290000000000000568e+01,1.710000000000000142e+01
8.020000000000000284e+01,1.980000000000000071e+01
7.079999999999999716e+01,2.919999999999999929e+01
7.120000000000000284e+01,2.880000000000000071e+01
6.579999999999999716e+01,3.420000000000000284e+01
5.350000000000000000e+01,4.650000000000000000e+01
5.260000000000000142e+01,4.739999999999999858e+01
6.360000000000000142e+01,3.639999999999999858e+01
4.789999999999999858e+01,5.210000000000000142e+01
3.660000000000000142e+01,6.339999999999999858e+01
4.189999999999999858e+01,5.810000000000000142e+01
4.139999999999999858e+01,5.860000000000000142e+01
3.620000000000000284e+01,6.379999999999999716e+01
4.010000000000000142e+01,5.989999999999999858e+01
5.160000000000000142e+01,4.839999999999999858e+01
6.179999999999999716e+01,3.820000000000000284e+01
6.139999999999999858e+01,3.860000000000000142e+01
6.920000000000000284e+01,3.080000000000000071e+01
7.159999999999999432e+01,2.839999999999999858e+01
6.740000000000000568e+01,3.260000000000000142e+01
5.750000000000000000e+01,4.250000000000000000e+01
4.229999999999999716e+01,5.770000000000000284e+01
4.560000000000000142e+01,5.439999999999999858e+01
4.729999999999999716e+01,5.270000000000000284e+01
6.100000000000000000e+01,3.900000000000000000e+01
7.100000000000000000e+01,2.900000000000000000e+01
6.000000000000000000e+01,4.000000000000000000e+01
6.929999999999999716e+01,3.069999999999999929e+01
8.379999999999999716e+01,1.619999999999999929e+01
7.609999999999999432e+01,2.389999999999999858e+01
6.629999999999999716e+01,3.370000000000000284e+01
7.359999999999999432e+01,2.639999999999999858e+01
6.640000000000000568e+01,3.360000000000000142e+01
7.250000000000000000e+01,2.750000000000000000e+01
7.670000000000000284e+01,2.330000000000000071e+01
8.670000000000000284e+01,1.330000000000000071e+01
9.170000000000000284e+01,8.300000000000000711e+00
8.559999999999999432e+01,1.440000000000000036e+01
8.070000000000000284e+01,1.930000000000000071e+01
7.370000000000000284e+01,2.630000000000000071e+01
6.670000000000000284e+01,3.329999999999999716e+01
7.620000000000000284e+01,2.380000000000000071e+01
7.890000000000000568e+01,2.110000000000000142e+01
8.490000000000000568e+01,1.509999999999999964e+01
8.220000000000000284e+01,1.780000000000000071e+01
8.859999999999999432e+01,1.140000000000000036e+01
9.400000000000000000e+01,6.000000000000000000e+00
9.420000000000000284e+01,5.799999999999999822e+00
8.929999999999999716e+01,1.069999999999999929e+01
8.429999999999999716e+01,1.569999999999999929e+01
8.129999999999999716e+01,1.869999999999999929e+01
8.579999999999999716e+01,1.419999999999999929e+01
8.970000000000000284e+01,1.030000000000000071e+01
8.729999999999999716e+01,1.269999999999999929e+01
9.440000000000000568e+01,5.599999999999999645e+00
1.000000000000000000e+02,0.000000000000000000e+00
